,Business,City,Price,Review,ID
0,Acme Barbershop,Seattle,2,5,9RA7sdvrGrK6QkEsevrMQw
1,Acme Barbershop,Seattle,2,5,9RA7sdvrGrK6QkEsevrMQw
2,Acme Barbershop,Seattle,2,5,9RA7sdvrGrK6QkEsevrMQw
3,Rudy's Barbershop,Seattle,2,5,alnUjQudDUZS-WpdyY6vqw
4,Rudy's Barbershop,Seattle,2,1,alnUjQudDUZS-WpdyY6vqw
5,Rudy's Barbershop,Seattle,2,5,alnUjQudDUZS-WpdyY6vqw
6,Gary Manuel Studio,Seattle,2,5,jFIxui3XL27NvIiDMxPfIg
7,Gary Manuel Studio,Seattle,2,5,jFIxui3XL27NvIiDMxPfIg
8,Gary Manuel Studio,Seattle,2,2,jFIxui3XL27NvIiDMxPfIg
9,Sports Hair Salon,Seattle,1,5,GpAJe04uCg6m1JxZP9Ljxw
10,Sports Hair Salon,Seattle,1,5,GpAJe04uCg6m1JxZP9Ljxw
11,Sports Hair Salon,Seattle,1,5,GpAJe04uCg6m1JxZP9Ljxw
12,Squire Barber Shop,Seattle,2,5,qCGIxiXqv4CvdlfNnpa00w
13,Squire Barber Shop,Seattle,2,1,qCGIxiXqv4CvdlfNnpa00w
14,Squire Barber Shop,Seattle,2,5,qCGIxiXqv4CvdlfNnpa00w
15,Rudy's Barbershop,Seattle,2,5,v5FdjtpzDtvyidDHuQ6ylQ
16,Rudy's Barbershop,Seattle,2,1,v5FdjtpzDtvyidDHuQ6ylQ
17,Rudy's Barbershop,Seattle,2,3,v5FdjtpzDtvyidDHuQ6ylQ
18,Rudy's Barbershop,Seattle,2,5,fIwa8N7KWqm_WdSjiB6r9g
19,Rudy's Barbershop,Seattle,2,1,fIwa8N7KWqm_WdSjiB6r9g
20,Rudy's Barbershop,Seattle,2,5,fIwa8N7KWqm_WdSjiB6r9g
21,Raven,Seattle,2,5,fcyG6SXuJ9elu3aVtyip3A
22,Raven,Seattle,2,5,fcyG6SXuJ9elu3aVtyip3A
23,Raven,Seattle,2,5,fcyG6SXuJ9elu3aVtyip3A
24,Rudy's Barbershop,Seattle,2,5,FEYUCxUzZAFh1uIn6b8K6A
25,Rudy's Barbershop,Seattle,2,5,FEYUCxUzZAFh1uIn6b8K6A
26,Rudy's Barbershop,Seattle,2,1,FEYUCxUzZAFh1uIn6b8K6A
27,Hardware Salon,Seattle,1,5,6xjd7_QmXD2hTsRKkVXl6A
28,Hardware Salon,Seattle,1,5,6xjd7_QmXD2hTsRKkVXl6A
29,Hardware Salon,Seattle,1,1,6xjd7_QmXD2hTsRKkVXl6A
30,Capelli's Gentlemen's Barbershop,Seattle,3,5,zwD-Z12WSzao3KfZmHJvSw
31,Capelli's Gentlemen's Barbershop,Seattle,3,5,zwD-Z12WSzao3KfZmHJvSw
32,Capelli's Gentlemen's Barbershop,Seattle,3,1,zwD-Z12WSzao3KfZmHJvSw
33,Emperors Barbershop,Seattle,2,5,WMMCgm1VVvp9ogzY7-euLg
34,Emperors Barbershop,Seattle,2,1,WMMCgm1VVvp9ogzY7-euLg
35,Emperors Barbershop,Seattle,2,1,WMMCgm1VVvp9ogzY7-euLg
36,Nola,Seattle,2,5,Yd1LUQ7Dox9uTZ9P7rYRsw
37,Nola,Seattle,2,5,Yd1LUQ7Dox9uTZ9P7rYRsw
38,Nola,Seattle,2,5,Yd1LUQ7Dox9uTZ9P7rYRsw
39,Windy’s Barber Lounge,Seattle,2,5,wiiqc7llFhj3hb3MoEAhvg
40,Windy’s Barber Lounge,Seattle,2,5,wiiqc7llFhj3hb3MoEAhvg
41,Windy’s Barber Lounge,Seattle,2,5,wiiqc7llFhj3hb3MoEAhvg
42,Hair Salon K,Seattle,3,5,WxGeKSbhmbUVJR9pRZ1QjA
43,Hair Salon K,Seattle,3,4,WxGeKSbhmbUVJR9pRZ1QjA
44,Hair Salon K,Seattle,3,5,WxGeKSbhmbUVJR9pRZ1QjA
45,Rudy's Barbershop,Seattle,2,5,-A40ZnfCdnLTRW08V0dPfA
46,Rudy's Barbershop,Seattle,2,1,-A40ZnfCdnLTRW08V0dPfA
47,Rudy's Barbershop,Seattle,2,3,-A40ZnfCdnLTRW08V0dPfA
48,Epic Barber Shop,Seattle,1,5,IZJjpIwRK6MQjcI3-g40mw
49,Epic Barber Shop,Seattle,1,5,IZJjpIwRK6MQjcI3-g40mw
50,Epic Barber Shop,Seattle,1,5,IZJjpIwRK6MQjcI3-g40mw
51,Valentine's Men's Hair Tailor,Seattle,2,5,u_iJ-icm5oMSuW_muozGaw
52,Valentine's Men's Hair Tailor,Seattle,2,1,u_iJ-icm5oMSuW_muozGaw
53,Valentine's Men's Hair Tailor,Seattle,2,5,u_iJ-icm5oMSuW_muozGaw
54,Counterbalance Barber Shop,Seattle,2,5,omv7XCHeJO_a4C7rQQIBQg
55,Counterbalance Barber Shop,Seattle,2,1,omv7XCHeJO_a4C7rQQIBQg
56,Counterbalance Barber Shop,Seattle,2,5,omv7XCHeJO_a4C7rQQIBQg
57,The Roosevelt Barbershop,Seattle,2,5,8DGjhJx0xSNm9HDBTCnynw
58,The Roosevelt Barbershop,Seattle,2,5,8DGjhJx0xSNm9HDBTCnynw
59,The Roosevelt Barbershop,Seattle,2,1,8DGjhJx0xSNm9HDBTCnynw
60,95th Street Barbershop,Seattle,1,5,07XG0LlBfRUkrC8iZQJCBw
61,95th Street Barbershop,Seattle,1,4,07XG0LlBfRUkrC8iZQJCBw
62,95th Street Barbershop,Seattle,1,5,07XG0LlBfRUkrC8iZQJCBw
63,Capelli's Gentlemen's Barbershop,Seattle,3,5,rmiD_ie9yaHW1UP8kWJvSg
64,Capelli's Gentlemen's Barbershop,Seattle,3,1,rmiD_ie9yaHW1UP8kWJvSg
65,Capelli's Gentlemen's Barbershop,Seattle,3,5,rmiD_ie9yaHW1UP8kWJvSg
66,Millheads Barbershop,Seattle,2,5,YZIo2b2WaL-bB4WnOgiFWA
67,Millheads Barbershop,Seattle,2,1,YZIo2b2WaL-bB4WnOgiFWA
68,Millheads Barbershop,Seattle,2,5,YZIo2b2WaL-bB4WnOgiFWA
69,Tim's Barber Shop,Seattle,1,5,GfGOr4JDy0v2epnBSvfk0Q
70,Tim's Barber Shop,Seattle,1,5,GfGOr4JDy0v2epnBSvfk0Q
71,Tim's Barber Shop,Seattle,1,2,GfGOr4JDy0v2epnBSvfk0Q
72,Johnny's Barbershop,Seattle,1,5,m-GrdygtZ8nrijVV4ZajuA
73,Johnny's Barbershop,Seattle,1,5,m-GrdygtZ8nrijVV4ZajuA
74,Johnny's Barbershop,Seattle,1,5,m-GrdygtZ8nrijVV4ZajuA
75,Earl's Cuts & Styles,Seattle,2,5,FGhq7sQmGPl-VjhuNqJuQw
76,Earl's Cuts & Styles,Seattle,2,1,FGhq7sQmGPl-VjhuNqJuQw
77,Earl's Cuts & Styles,Seattle,2,5,FGhq7sQmGPl-VjhuNqJuQw
78,Jess Barber Shop,Seattle,1,5,H41Z8x7XkbkycutIzTTpiA
79,Jess Barber Shop,Seattle,1,5,H41Z8x7XkbkycutIzTTpiA
80,Jess Barber Shop,Seattle,1,4,H41Z8x7XkbkycutIzTTpiA
81,Ace Barber Shop,Seattle,2,1,9w-hhQEOZ1OFl32N8ceCrw
82,Ace Barber Shop,Seattle,2,4,9w-hhQEOZ1OFl32N8ceCrw
83,Ace Barber Shop,Seattle,2,5,9w-hhQEOZ1OFl32N8ceCrw
84,The Head Shed,Seattle,1,5,JXYYO0UTAyUb3NrQWjnPqg
85,The Head Shed,Seattle,1,5,JXYYO0UTAyUb3NrQWjnPqg
86,The Head Shed,Seattle,1,5,JXYYO0UTAyUb3NrQWjnPqg
87,The Head Shop,Seattle,2,5,MNxEevsInGgPLsunthCnyA
88,The Head Shop,Seattle,2,5,MNxEevsInGgPLsunthCnyA
89,The Head Shop,Seattle,2,1,MNxEevsInGgPLsunthCnyA
90,BANG,Seattle,2,5,qhyXlL11liMEvarXJPA0pg
91,BANG,Seattle,2,5,qhyXlL11liMEvarXJPA0pg
92,BANG,Seattle,2,5,qhyXlL11liMEvarXJPA0pg
93,Spin's Barber Shop,Seattle,2,5,8tOU_hYTX9dXzhxZNmuhVA
94,Spin's Barber Shop,Seattle,2,5,8tOU_hYTX9dXzhxZNmuhVA
95,Spin's Barber Shop,Seattle,2,4,8tOU_hYTX9dXzhxZNmuhVA
96,Rudy's Barbershop,Seattle,2,5,xExEf3GiUF9R19NYubScJQ
97,Rudy's Barbershop,Seattle,2,3,xExEf3GiUF9R19NYubScJQ
98,Rudy's Barbershop,Seattle,2,5,xExEf3GiUF9R19NYubScJQ
99,2 1/2 Happy Barbers,Seattle,1,5,mSFMR2dODFswAGyxVH1hiQ
100,2 1/2 Happy Barbers,Seattle,1,5,mSFMR2dODFswAGyxVH1hiQ
101,2 1/2 Happy Barbers,Seattle,1,5,mSFMR2dODFswAGyxVH1hiQ
102,Supreme Cutz,Seattle,2,5,YufgMq7H3vtrnGKwcmO0mA
103,Supreme Cutz,Seattle,2,1,YufgMq7H3vtrnGKwcmO0mA
104,Supreme Cutz,Seattle,2,5,YufgMq7H3vtrnGKwcmO0mA
105,Starline Barber Shop,Seattle,1,5,s1KhwQuiwCCrdYnVJhEhsQ
106,Starline Barber Shop,Seattle,1,5,s1KhwQuiwCCrdYnVJhEhsQ
107,Starline Barber Shop,Seattle,1,5,s1KhwQuiwCCrdYnVJhEhsQ
108,Roosters Men's Grooming Center,Seattle,2,5,_ZlWhcxyqYBB0MmhzXw8DQ
109,Roosters Men's Grooming Center,Seattle,2,3,_ZlWhcxyqYBB0MmhzXw8DQ
110,Roosters Men's Grooming Center,Seattle,2,1,_ZlWhcxyqYBB0MmhzXw8DQ
111,Valiant Barber Collective,Seattle,2,5,aWwxoexoqmEXfkvMK8xg1w
112,Valiant Barber Collective,Seattle,2,5,aWwxoexoqmEXfkvMK8xg1w
113,Valiant Barber Collective,Seattle,2,5,aWwxoexoqmEXfkvMK8xg1w
114,University Ave Barbershop,Seattle,1,5,2KaY2WqWi9A7gVQUXSFRGQ
115,University Ave Barbershop,Seattle,1,1,2KaY2WqWi9A7gVQUXSFRGQ
116,University Ave Barbershop,Seattle,1,1,2KaY2WqWi9A7gVQUXSFRGQ
117,Stu The Barber at Collage,Seattle,2,5,YGaQ6zmm3vDQn373c7vvGg
118,Stu The Barber at Collage,Seattle,2,5,YGaQ6zmm3vDQn373c7vvGg
119,Stu The Barber at Collage,Seattle,2,5,YGaQ6zmm3vDQn373c7vvGg
120,Scissors Palace,Seattle,1,5,Uz7azbRIikRcCCU7-QeEqw
121,Scissors Palace,Seattle,1,5,Uz7azbRIikRcCCU7-QeEqw
122,Scissors Palace,Seattle,1,5,Uz7azbRIikRcCCU7-QeEqw
123,Seattle Barber,Seattle,2,5,G3f3EtUmsuKWAQc79CJaJQ
124,Seattle Barber,Seattle,2,5,G3f3EtUmsuKWAQc79CJaJQ
125,Seattle Barber,Seattle,2,5,G3f3EtUmsuKWAQc79CJaJQ
126,Jax Barber,Seattle,2,5,_jdw71G9bYkZBwHEFswOiA
127,Jax Barber,Seattle,2,5,_jdw71G9bYkZBwHEFswOiA
128,Jax Barber,Seattle,2,5,_jdw71G9bYkZBwHEFswOiA
129,Pioneer Barber Company,Seattle,2,5,HA5Kld-u4ec6gvUrPiFYwA
130,Pioneer Barber Company,Seattle,2,5,HA5Kld-u4ec6gvUrPiFYwA
131,Pioneer Barber Company,Seattle,2,5,HA5Kld-u4ec6gvUrPiFYwA
132,Sal's Barbershop,Seattle,2,5,AoMHJqyhS84UBPZw4zCO8Q
133,Sal's Barbershop,Seattle,2,5,AoMHJqyhS84UBPZw4zCO8Q
134,Sal's Barbershop,Seattle,2,5,AoMHJqyhS84UBPZw4zCO8Q
135,Bostonian Barber Shop,Seattle,1,5,ijLqPM4lP2aiLCyNmhpP_Q
136,Bostonian Barber Shop,Seattle,1,3,ijLqPM4lP2aiLCyNmhpP_Q
137,Bostonian Barber Shop,Seattle,1,5,ijLqPM4lP2aiLCyNmhpP_Q
138,Colman Building Barbershop,Seattle,2,5,lKhIihDsxFQeYw0DbqiQvQ
139,Colman Building Barbershop,Seattle,2,5,lKhIihDsxFQeYw0DbqiQvQ
140,Colman Building Barbershop,Seattle,2,5,lKhIihDsxFQeYw0DbqiQvQ
141,t.brooks quality cuts,Seattle,2,5,wLGkkm7X9ORcG7qG98j_Yw
142,t.brooks quality cuts,Seattle,2,3,wLGkkm7X9ORcG7qG98j_Yw
143,t.brooks quality cuts,Seattle,2,1,wLGkkm7X9ORcG7qG98j_Yw
144,Kim Hair Salon,Seattle,1,4,CxTz_Z7EpJ-ffh0PHwkkyQ
145,Kim Hair Salon,Seattle,1,5,CxTz_Z7EpJ-ffh0PHwkkyQ
146,Kim Hair Salon,Seattle,1,5,CxTz_Z7EpJ-ffh0PHwkkyQ
147,5th Avenue Barber & Salon,Seattle,2,5,yuOHBCDTLhPsVK1nlW1UEw
148,5th Avenue Barber & Salon,Seattle,2,5,yuOHBCDTLhPsVK1nlW1UEw
149,5th Avenue Barber & Salon,Seattle,2,5,yuOHBCDTLhPsVK1nlW1UEw
150,Mint Hair Studio,Seattle,2,5,ul8S-v1rqu2zwXSnMRG8HA
151,Mint Hair Studio,Seattle,2,5,ul8S-v1rqu2zwXSnMRG8HA
152,Mint Hair Studio,Seattle,2,5,ul8S-v1rqu2zwXSnMRG8HA
153,Red Chair Salon,Seattle,1,5,UAqHNgwxYr2g5nb7RMTM6Q
154,Red Chair Salon,Seattle,1,1,UAqHNgwxYr2g5nb7RMTM6Q
155,Red Chair Salon,Seattle,1,5,UAqHNgwxYr2g5nb7RMTM6Q
156,Lotte Hair Salon,Seattle,2,5,bJwFQg-xuk6nBY1xrrmlJA
157,Lotte Hair Salon,Seattle,2,5,bJwFQg-xuk6nBY1xrrmlJA
158,Lotte Hair Salon,Seattle,2,5,bJwFQg-xuk6nBY1xrrmlJA
159,EZ Chair Barbershop,Seattle,2,5,aZWhj_DdmMgUAeb_-wvgzg
160,EZ Chair Barbershop,Seattle,2,5,aZWhj_DdmMgUAeb_-wvgzg
161,EZ Chair Barbershop,Seattle,2,1,aZWhj_DdmMgUAeb_-wvgzg
162,Rudy's Barbershop,Seattle,2,5,pcTL8KmqlVubMT1Mowc6PQ
163,Rudy's Barbershop,Seattle,2,2,pcTL8KmqlVubMT1Mowc6PQ
164,Rudy's Barbershop,Seattle,2,1,pcTL8KmqlVubMT1Mowc6PQ
165,Scream,Seattle,1,5,NtFO_W2etmZOWphwjKjVsg
166,Scream,Seattle,1,4,NtFO_W2etmZOWphwjKjVsg
167,Scream,Seattle,1,2,NtFO_W2etmZOWphwjKjVsg
168,Rudy's Barbershop,Seattle,2,4,3BSAh4PT6eiKYEYrzY-ZOg
169,Rudy's Barbershop,Seattle,2,5,3BSAh4PT6eiKYEYrzY-ZOg
170,Rudy's Barbershop,Seattle,2,5,3BSAh4PT6eiKYEYrzY-ZOg
171,The Shop,Seattle,2,4,mQIrSrSt9ymaN70T7YuIwA
172,The Shop,Seattle,2,5,mQIrSrSt9ymaN70T7YuIwA
173,The Shop,Seattle,2,5,mQIrSrSt9ymaN70T7YuIwA
174,Rudy's Barbershop,Seattle,2,5,E1_svh9AzG6IbDw7_Y4sKw
175,Rudy's Barbershop,Seattle,2,1,E1_svh9AzG6IbDw7_Y4sKw
176,Rudy's Barbershop,Seattle,2,2,E1_svh9AzG6IbDw7_Y4sKw
177,Salon Swagger,Seattle,2,5,flIwAZirQuq87ifDiXztqw
178,Salon Swagger,Seattle,2,5,flIwAZirQuq87ifDiXztqw
179,Salon Swagger,Seattle,2,5,flIwAZirQuq87ifDiXztqw
180,Tracy's Hair Studio,Seattle,1,5,dOnpXArgPUZX4_X8U-M0hQ
181,Tracy's Hair Studio,Seattle,1,4,dOnpXArgPUZX4_X8U-M0hQ
182,Tracy's Hair Studio,Seattle,1,5,dOnpXArgPUZX4_X8U-M0hQ
183,J's Salon,Seattle,1,5,MyiFpaxgdvjGLuX7nxf4gw
184,J's Salon,Seattle,1,5,MyiFpaxgdvjGLuX7nxf4gw
185,J's Salon,Seattle,1,5,MyiFpaxgdvjGLuX7nxf4gw
186,Auda's Barber Shop,Seattle,1,5,5SHhXmMhZK76xDqq7-6-Sw
187,Auda's Barber Shop,Seattle,1,4,5SHhXmMhZK76xDqq7-6-Sw
188,Auda's Barber Shop,Seattle,1,5,5SHhXmMhZK76xDqq7-6-Sw
189,The Kingdom Barbershop,Seattle,1,5,8nVeCo91RcKPQCX9KSUDeQ
190,The Kingdom Barbershop,Seattle,1,1,8nVeCo91RcKPQCX9KSUDeQ
191,The Kingdom Barbershop,Seattle,1,1,8nVeCo91RcKPQCX9KSUDeQ
192,Westside Barber Shop,Seattle,2,5,6q5sIhV9oXYpeFRwnypRVA
193,Westside Barber Shop,Seattle,2,5,6q5sIhV9oXYpeFRwnypRVA
194,Westside Barber Shop,Seattle,2,5,6q5sIhV9oXYpeFRwnypRVA
195,The Shop,Seattle,1,5,sc3p7pgKT3sovWeqOqaERA
196,The Shop,Seattle,1,4,sc3p7pgKT3sovWeqOqaERA
197,The Shop,Seattle,1,5,sc3p7pgKT3sovWeqOqaERA
198,Jordan Salon - The Professional Man's Barber,Seattle,3,5,dM69c8sTK0jbeSa2ezmOKw
199,Jordan Salon - The Professional Man's Barber,Seattle,3,5,dM69c8sTK0jbeSa2ezmOKw
200,Jordan Salon - The Professional Man's Barber,Seattle,3,1,dM69c8sTK0jbeSa2ezmOKw
201,Uptown Barbershop,Seattle,2,5,zDVxAKgVYSCzRXfBNrV30w
202,Uptown Barbershop,Seattle,2,5,zDVxAKgVYSCzRXfBNrV30w
203,Uptown Barbershop,Seattle,2,5,zDVxAKgVYSCzRXfBNrV30w
204,Great Clips,Seattle,1,5,9aod2AMoybDTM8kmh0VnMg
205,Great Clips,Seattle,1,2,9aod2AMoybDTM8kmh0VnMg
206,Great Clips,Seattle,1,1,9aod2AMoybDTM8kmh0VnMg
207,Roosters Men's Grooming Center,Seattle,2,5,xGr_JRBfx2ZbVcH5o3XyDw
208,Roosters Men's Grooming Center,Seattle,2,1,xGr_JRBfx2ZbVcH5o3XyDw
209,Roosters Men's Grooming Center,Seattle,2,5,xGr_JRBfx2ZbVcH5o3XyDw
210,Hair Gallery Salon,Seattle,1,5,K8cP6ODkzlt2cwHBNLhpiA
211,Hair Gallery Salon,Seattle,1,5,K8cP6ODkzlt2cwHBNLhpiA
212,Hair Gallery Salon,Seattle,1,5,K8cP6ODkzlt2cwHBNLhpiA
213,Muses,Seattle,2,5,XxtBBzxMke3Gi6ezg3H2Eg
214,Muses,Seattle,2,1,XxtBBzxMke3Gi6ezg3H2Eg
215,Muses,Seattle,2,1,XxtBBzxMke3Gi6ezg3H2Eg
216,Details Barbershop,Seattle,1,5,g8gh_vwuYhFDqV2Osp_8Xw
217,Details Barbershop,Seattle,1,5,g8gh_vwuYhFDqV2Osp_8Xw
218,Details Barbershop,Seattle,1,5,g8gh_vwuYhFDqV2Osp_8Xw
219,NorthTowne Barber Shop,Seattle,2,5,ivt86ykHwWqR2JG2S_sFEQ
220,NorthTowne Barber Shop,Seattle,2,5,ivt86ykHwWqR2JG2S_sFEQ
221,NorthTowne Barber Shop,Seattle,2,1,ivt86ykHwWqR2JG2S_sFEQ
222,Joel Perez Barber Shop,Seattle,2,5,u8i5WNB8uIaHyaKBn4qEdA
223,Joel Perez Barber Shop,Seattle,2,5,u8i5WNB8uIaHyaKBn4qEdA
224,Joel Perez Barber Shop,Seattle,2,5,u8i5WNB8uIaHyaKBn4qEdA
225,New York Barber Cuts,Seattle,1,5,sEDxGwkVT2fY52eGniUxEg
226,New York Barber Cuts,Seattle,1,1,sEDxGwkVT2fY52eGniUxEg
227,New York Barber Cuts,Seattle,1,2,sEDxGwkVT2fY52eGniUxEg
228,Cedar River Barbershop,Seattle,1,5,vSeo79oLn2hTrYhjjL3Kyw
229,Cedar River Barbershop,Seattle,1,2,vSeo79oLn2hTrYhjjL3Kyw
230,Cedar River Barbershop,Seattle,1,2,vSeo79oLn2hTrYhjjL3Kyw
231,The Baseball Barber Shop,Seattle,2,5,l6uNREvd4nzE2cUqpZ1SLw
232,The Baseball Barber Shop,Seattle,2,5,l6uNREvd4nzE2cUqpZ1SLw
233,The Baseball Barber Shop,Seattle,2,5,l6uNREvd4nzE2cUqpZ1SLw
234,Capelli's Gentlemen's Barbershop,Seattle,2,5,Ke3SvYUD6i-AYtqZIrpOZw
235,Capelli's Gentlemen's Barbershop,Seattle,2,1,Ke3SvYUD6i-AYtqZIrpOZw
236,Capelli's Gentlemen's Barbershop,Seattle,2,5,Ke3SvYUD6i-AYtqZIrpOZw
237,Central Barber Shop,Seattle,2,5,NYHYJxqqW_VYOEgkjvIiRQ
238,Central Barber Shop,Seattle,2,5,NYHYJxqqW_VYOEgkjvIiRQ
239,Central Barber Shop,Seattle,2,5,NYHYJxqqW_VYOEgkjvIiRQ
240,Belltown Barber,Seattle,2,5,alZsy8mC5Q2Ixph3OaXd2A
241,Belltown Barber,Seattle,2,5,alZsy8mC5Q2Ixph3OaXd2A
242,Belltown Barber,Seattle,2,5,alZsy8mC5Q2Ixph3OaXd2A
243,Wedgwood Barber Shop,Seattle,1,5,5fX9IC0SYx6oivxms2yKfQ
244,Wedgwood Barber Shop,Seattle,1,1,5fX9IC0SYx6oivxms2yKfQ
245,Wedgwood Barber Shop,Seattle,1,5,5fX9IC0SYx6oivxms2yKfQ
246,Klean Kutz,Seattle,2,5,UYa2q5_GKc4kMKXDfu5rwA
247,Klean Kutz,Seattle,2,5,UYa2q5_GKc4kMKXDfu5rwA
248,Klean Kutz,Seattle,2,5,UYa2q5_GKc4kMKXDfu5rwA
249,Fine Cuts,Seattle,2,5,l84TTOJRIKlyRbr02VC-Nw
250,Fine Cuts,Seattle,2,5,l84TTOJRIKlyRbr02VC-Nw
251,Fine Cuts,Seattle,2,5,l84TTOJRIKlyRbr02VC-Nw
252,Simone David Barbershop,Seattle,2,5,GP7ZKjJb7ErjFtb-DMEttA
253,Simone David Barbershop,Seattle,2,5,GP7ZKjJb7ErjFtb-DMEttA
254,Simone David Barbershop,Seattle,2,1,GP7ZKjJb7ErjFtb-DMEttA
255,Hill's Barbershop,Seattle,2,5,gaoazNyRTazSb1n8wIhtaw
256,Hill's Barbershop,Seattle,2,5,gaoazNyRTazSb1n8wIhtaw
257,Hill's Barbershop,Seattle,2,3,gaoazNyRTazSb1n8wIhtaw
258,Adi Chen,Seattle,2,5,qc-j67MDsx7fvg5fV2emqQ
259,Adi Chen,Seattle,2,5,qc-j67MDsx7fvg5fV2emqQ
260,Adi Chen,Seattle,2,5,qc-j67MDsx7fvg5fV2emqQ
261,The Art of Shaving,Seattle,3,5,XkB0Fy6-pImg3LeZJy9Nqw
262,The Art of Shaving,Seattle,3,1,XkB0Fy6-pImg3LeZJy9Nqw
263,The Art of Shaving,Seattle,3,1,XkB0Fy6-pImg3LeZJy9Nqw
264,J Styles Barber Shop,Seattle,2,5,cIa0Yj7L398O9jTXgJ0Vsg
265,J Styles Barber Shop,Seattle,2,5,cIa0Yj7L398O9jTXgJ0Vsg
266,J Styles Barber Shop,Seattle,2,1,cIa0Yj7L398O9jTXgJ0Vsg
267,Men's Hair Studio,Seattle,2,5,uB45yN_ck69E4MHPvPdk_g
268,Men's Hair Studio,Seattle,2,5,uB45yN_ck69E4MHPvPdk_g
269,Men's Hair Studio,Seattle,2,5,uB45yN_ck69E4MHPvPdk_g
270,Magnolia Village Barber Shop,Seattle,1,4,qdCCsGhQ0tj-BExVTruf5Q
271,Magnolia Village Barber Shop,Seattle,1,5,qdCCsGhQ0tj-BExVTruf5Q
272,Magnolia Village Barber Shop,Seattle,1,4,qdCCsGhQ0tj-BExVTruf5Q
273,Bayside Barber Shop,Seattle,1,5,VH6CQWwikOU6tZBFOmYjlQ
274,Bayside Barber Shop,Seattle,1,5,VH6CQWwikOU6tZBFOmYjlQ
275,Bayside Barber Shop,Seattle,1,5,VH6CQWwikOU6tZBFOmYjlQ
276,Shepherd Barbering,Seattle,2,5,NPHs6BQecaTYeluaLfHAag
277,Shepherd Barbering,Seattle,2,5,NPHs6BQecaTYeluaLfHAag
278,Shepherd Barbering,Seattle,2,5,NPHs6BQecaTYeluaLfHAag
279,Barber Lounge by ConSele,Seattle,2,5,A4Z0zeao43YHQ_RO6DwQ3Q
280,Barber Lounge by ConSele,Seattle,2,5,A4Z0zeao43YHQ_RO6DwQ3Q
281,Barber Lounge by ConSele,Seattle,2,5,A4Z0zeao43YHQ_RO6DwQ3Q
282,Stewart Street Barbers,Seattle,2,1,TBsvccsDjlNx_1I8143oeQ
283,Stewart Street Barbers,Seattle,2,1,TBsvccsDjlNx_1I8143oeQ
284,Stewart Street Barbers,Seattle,2,5,TBsvccsDjlNx_1I8143oeQ
285,Capelli's Gentlemen's Barbershop,Seattle,3,5,EJPyjomFPRatS15rCO0qFw
286,Capelli's Gentlemen's Barbershop,Seattle,3,5,EJPyjomFPRatS15rCO0qFw
287,Capelli's Gentlemen's Barbershop,Seattle,3,5,EJPyjomFPRatS15rCO0qFw
288,Tony's Barber Shop,Seattle,2,5,BsFjeqPnTBXYAkKCqZQXbA
289,Tony's Barber Shop,Seattle,2,5,BsFjeqPnTBXYAkKCqZQXbA
290,Tony's Barber Shop,Seattle,2,5,BsFjeqPnTBXYAkKCqZQXbA
291,Potter The Barber,Seattle,2,5,4TbK-p7ONaRn53Bt1Uh0tQ
292,Potter The Barber,Seattle,2,5,4TbK-p7ONaRn53Bt1Uh0tQ
293,Potter The Barber,Seattle,2,5,4TbK-p7ONaRn53Bt1Uh0tQ
294,Fishermen's Terminal Barber Shop,Seattle,1,5,HysqBumb31cDFds_-IYKhg
295,Fishermen's Terminal Barber Shop,Seattle,1,5,HysqBumb31cDFds_-IYKhg
296,Fishermen's Terminal Barber Shop,Seattle,1,5,HysqBumb31cDFds_-IYKhg
297,Laurelhurst Barbershop,Seattle,1,4,yMY8deOqH4HqU2p8A07YSg
298,Laurelhurst Barbershop,Seattle,1,5,yMY8deOqH4HqU2p8A07YSg
299,Laurelhurst Barbershop,Seattle,1,5,yMY8deOqH4HqU2p8A07YSg
300,Twisted Scissors,Chicago,2,5,8VQCLmth4y9l4v9CJDzH0g
301,Twisted Scissors,Chicago,2,5,8VQCLmth4y9l4v9CJDzH0g
302,Twisted Scissors,Chicago,2,2,8VQCLmth4y9l4v9CJDzH0g
303,HeadQuarter Salon,Chicago,2,5,TotRsMNqKOdxdJap4DWSkQ
304,HeadQuarter Salon,Chicago,2,5,TotRsMNqKOdxdJap4DWSkQ
305,HeadQuarter Salon,Chicago,2,3,TotRsMNqKOdxdJap4DWSkQ
306,Art + Science,Chicago,2,5,QlcR3dRwm6m_I3Kh0Yj8ZA
307,Art + Science,Chicago,2,5,QlcR3dRwm6m_I3Kh0Yj8ZA
308,Art + Science,Chicago,2,5,QlcR3dRwm6m_I3Kh0Yj8ZA
309,Barbara&Barbara,Chicago,1,5,Yk8ij9nL3lBzGbSS8fJVXA
310,Barbara&Barbara,Chicago,1,1,Yk8ij9nL3lBzGbSS8fJVXA
311,Barbara&Barbara,Chicago,1,5,Yk8ij9nL3lBzGbSS8fJVXA
312,The Belmont Barbershop,Chicago,1,5,a9OllxgFGLDvPkKrGqiTuQ
313,The Belmont Barbershop,Chicago,1,4,a9OllxgFGLDvPkKrGqiTuQ
314,The Belmont Barbershop,Chicago,1,5,a9OllxgFGLDvPkKrGqiTuQ
315,Floyd's 99 Barbershop,Chicago,2,5,G7i_5XDp64aNqgUVDioINA
316,Floyd's 99 Barbershop,Chicago,2,1,G7i_5XDp64aNqgUVDioINA
